activity_id,opportunity_id,sales_agent,activity_type,activity_date,duration_minutes,outcome
ACT-047459,X4XN0M8A,Kary Hendrixson,call,2017-12-24,6,completed
ACT-047460,X4XN0M8A,Kary Hendrixson,call,2017-12-25,9,completed
ACT-047461,X4XN0M8A,Kary Hendrixson,email,2017-12-21,14,no_answer
ACT-047462,M4MAVN65,Vicki Laflamme,email,2017-12-20,10,completed
ACT-047463,M4MAVN65,Vicki Laflamme,email,2017-12-20,11,rescheduled
ACT-047464,USJ0JACE,Violet Mclelland,email,2017-12-15,10,completed
ACT-047465,USJ0JACE,Violet Mclelland,meeting,2017-12-14,81,no_answer
ACT-047466,USJ0JACE,Violet Mclelland,call,2017-12-15,18,completed
ACT-047467,USJ0JACE,Violet Mclelland,meeting,2017-12-15,26,completed
ACT-047468,2SMQAWOA,Boris Faz,call,2017-12-20,37,completed
ACT-047469,2SMQAWOA,Boris Faz,call,2017-12-22,29,rescheduled
ACT-047470,2SMQAWOA,Boris Faz,email,2017-12-28,4,completed
ACT-047471,2SMQAWOA,Boris Faz,email,2017-12-21,5,rescheduled
ACT-047472,2SMQAWOA,Boris Faz,email,2017-12-22,10,completed
ACT-047473,2SMQAWOA,Boris Faz,call,2017-12-16,24,completed
ACT-047474,TOJ902PF,Daniell Hammack,call,2017-12-27,19,completed
ACT-047475,JAYXM4QB,Maureen Marcano,demo,2017-12-16,102,completed
ACT-047476,JAYXM4QB,Maureen Marcano,email,2017-12-18,11,cancelled
ACT-047477,JAYXM4QB,Maureen Marcano,email,2017-12-18,3,completed
ACT-047478,JAYXM4QB,Maureen Marcano,call,2017-12-18,29,cancelled
ACT-047479,JAYXM4QB,Maureen Marcano,demo,2017-12-18,56,completed
ACT-047480,NW5CPPIV,Versie Hillebrand,call,2017-12-17,19,completed
ACT-047481,NW5CPPIV,Versie Hillebrand,call,2017-12-24,23,completed
ACT-047482,NW5CPPIV,Versie Hillebrand,email,2017-12-23,9,completed
ACT-047483,NW5CPPIV,Versie Hillebrand,demo,2017-12-16,58,rescheduled
ACT-047484,J5BCAQ1Z,Zane Levy,call,2018-01-01,40,cancelled
ACT-047485,8LFA54EQ,Rosalina Dieter,email,2017-12-16,6,completed
ACT-047486,8LFA54EQ,Rosalina Dieter,call,2017-12-17,43,no_answer
ACT-047487,8LFA54EQ,Rosalina Dieter,call,2017-12-19,31,completed
ACT-047488,8LFA54EQ,Rosalina Dieter,meeting,2017-12-20,72,completed
ACT-047489,8LFA54EQ,Rosalina Dieter,follow_up,2017-12-17,13,completed
ACT-047490,19MLD9YF,Rosalina Dieter,demo,2017-12-21,44,completed
ACT-047491,19MLD9YF,Rosalina Dieter,call,2017-12-22,44,completed
ACT-047492,19MLD9YF,Rosalina Dieter,email,2017-12-23,4,completed
ACT-047493,19MLD9YF,Rosalina Dieter,follow_up,2017-12-19,13,completed
ACT-047494,19MLD9YF,Rosalina Dieter,demo,2017-12-21,109,rescheduled
ACT-047495,19MLD9YF,Rosalina Dieter,meeting,2017-12-20,51,no_answer
ACT-047496,PLQ50D2O,Anna Snelling,email,2017-12-23,10,completed
ACT-047497,PLQ50D2O,Anna Snelling,email,2017-12-21,7,completed
ACT-047498,PLQ50D2O,Anna Snelling,email,2017-12-23,6,no_answer
ACT-047499,PLQ50D2O,Anna Snelling,follow_up,2017-12-22,14,completed
ACT-047500,PLQ50D2O,Anna Snelling,call,2017-12-25,16,completed
ACT-047501,PLQ50D2O,Anna Snelling,follow_up,2017-12-17,18,completed
ACT-047502,PLQ50D2O,Anna Snelling,email,2017-12-24,7,completed
ACT-047503,PLQ50D2O,Anna Snelling,email,2017-12-22,14,rescheduled
ACT-047504,PLQ50D2O,Anna Snelling,demo,2017-12-20,91,completed
ACT-047505,PLQ50D2O,Anna Snelling,email,2017-12-19,3,completed
ACT-047506,3VPQNW5Y,James Ascencio,call,2017-12-30,35,completed
ACT-047507,3VPQNW5Y,James Ascencio,email,2017-12-26,3,completed
ACT-047508,3VPQNW5Y,James Ascencio,meeting,2017-12-20,64,completed
ACT-047509,3VPQNW5Y,James Ascencio,email,2017-12-17,12,completed
ACT-047510,3VPQNW5Y,James Ascencio,call,2017-12-18,14,no_answer
ACT-047511,3VPQNW5Y,James Ascencio,call,2017-12-27,39,no_answer
ACT-047512,3VPQNW5Y,James Ascencio,call,2017-12-30,43,completed
ACT-047513,3VPQNW5Y,James Ascencio,email,2017-12-19,9,completed
ACT-047514,3VPQNW5Y,James Ascencio,call,2017-12-24,25,completed
ACT-047515,RTWE19SU,Kary Hendrixson,email,2017-12-18,13,completed
ACT-047516,RTWE19SU,Kary Hendrixson,meeting,2017-12-18,66,rescheduled
ACT-047517,RTWE19SU,Kary Hendrixson,meeting,2017-12-30,60,completed
ACT-047518,RTWE19SU,Kary Hendrixson,call,2017-12-22,22,no_answer
ACT-047519,FXYOCA0G,Markita Hansen,call,2017-12-21,32,completed
ACT-047520,FXYOCA0G,Markita Hansen,meeting,2017-12-20,29,no_answer
ACT-047521,FXYOCA0G,Markita Hansen,call,2017-12-22,23,rescheduled
ACT-047522,FXYOCA0G,Markita Hansen,call,2017-12-19,31,completed
ACT-047523,FXYOCA0G,Markita Hansen,demo,2017-12-17,117,completed
ACT-047524,FXYOCA0G,Markita Hansen,email,2017-12-17,3,no_answer
ACT-047525,FXYOCA0G,Markita Hansen,email,2017-12-27,7,no_answer
ACT-047526,FXYOCA0G,Markita Hansen,email,2017-12-19,5,cancelled
ACT-047527,SK30SEKS,Rosalina Dieter,email,2017-12-23,10,completed
ACT-047528,SK30SEKS,Rosalina Dieter,call,2017-12-17,38,completed
ACT-047529,SK30SEKS,Rosalina Dieter,call,2017-12-21,20,completed
ACT-047530,SK30SEKS,Rosalina Dieter,call,2017-12-23,20,rescheduled
ACT-047531,SK30SEKS,Rosalina Dieter,call,2017-12-19,25,completed
ACT-047532,SK30SEKS,Rosalina Dieter,call,2017-12-18,29,completed
ACT-047533,SK30SEKS,Rosalina Dieter,meeting,2017-12-22,79,completed
ACT-047534,SK30SEKS,Rosalina Dieter,email,2017-12-22,11,completed
ACT-047535,SK30SEKS,Rosalina Dieter,email,2017-12-22,11,completed
ACT-047536,SK30SEKS,Rosalina Dieter,call,2017-12-22,30,completed
ACT-047537,Q30OVFCZ,Vicki Laflamme,call,2017-12-30,18,completed
ACT-047538,Q30OVFCZ,Vicki Laflamme,email,2017-12-30,5,completed
ACT-047539,T6MPH7JC,Violet Mclelland,call,2017-12-29,31,completed
ACT-047540,T6MPH7JC,Violet Mclelland,call,2017-12-24,34,completed
ACT-047541,T6MPH7JC,Violet Mclelland,email,2018-01-09,4,completed
ACT-047542,T1GPPZXH,Violet Mclelland,call,2017-12-23,17,completed
ACT-047543,T1GPPZXH,Violet Mclelland,email,2017-12-22,8,completed
ACT-047544,T1GPPZXH,Violet Mclelland,email,2017-12-23,6,completed
ACT-047545,T1GPPZXH,Violet Mclelland,call,2017-12-21,42,rescheduled
ACT-047546,WL31FAI3,Zane Levy,email,2017-12-22,14,completed
ACT-047547,WL31FAI3,Zane Levy,call,2017-12-24,41,rescheduled
ACT-047548,WL31FAI3,Zane Levy,email,2017-12-20,12,cancelled
ACT-047549,WL31FAI3,Zane Levy,demo,2017-12-24,82,no_answer
ACT-047550,WL31FAI3,Zane Levy,email,2017-12-18,5,completed
ACT-047551,WL31FAI3,Zane Levy,email,2017-12-22,6,completed
ACT-047552,6SNUFVQP,Anna Snelling,meeting,2017-12-27,26,completed
ACT-047553,6SNUFVQP,Anna Snelling,demo,2017-12-28,37,completed
ACT-047554,6SNUFVQP,Anna Snelling,call,2017-12-20,18,completed
ACT-047555,6SNUFVQP,Anna Snelling,meeting,2017-12-18,83,completed
ACT-047556,6SNUFVQP,Anna Snelling,email,2017-12-29,7,completed
ACT-047557,6SNUFVQP,Anna Snelling,email,2017-12-25,2,no_answer
ACT-047558,6SNUFVQP,Anna Snelling,email,2017-12-20,11,rescheduled
ACT-047559,6SNUFVQP,Anna Snelling,email,2017-12-22,5,no_answer
ACT-047560,6SNUFVQP,Anna Snelling,email,2017-12-30,12,no_answer
ACT-047561,6SNUFVQP,Anna Snelling,call,2017-12-19,22,completed
ACT-047562,6SNUFVQP,Anna Snelling,meeting,2017-12-26,39,completed
ACT-047563,6SNUFVQP,Anna Snelling,meeting,2017-12-21,59,completed
ACT-047564,5U83YWZB,Elease Gluck,email,2017-12-22,12,rescheduled
ACT-047565,5U83YWZB,Elease Gluck,email,2017-12-24,12,completed
ACT-047566,5U83YWZB,Elease Gluck,meeting,2017-12-25,36,completed
ACT-047567,5U83YWZB,Elease Gluck,email,2017-12-20,3,completed
ACT-047568,5U83YWZB,Elease Gluck,call,2017-12-21,16,completed
ACT-047569,5U83YWZB,Elease Gluck,call,2017-12-22,36,completed
ACT-047570,5U83YWZB,Elease Gluck,email,2017-12-21,6,completed
ACT-047571,ZFXYBJEY,Wilburn Farren,email,2017-12-22,7,completed
ACT-047572,ZFXYBJEY,Wilburn Farren,email,2017-12-18,11,completed
ACT-047573,ZFXYBJEY,Wilburn Farren,email,2017-12-23,7,completed
ACT-047574,ZFXYBJEY,Wilburn Farren,email,2017-12-22,8,completed
ACT-047575,ZFXYBJEY,Wilburn Farren,call,2017-12-18,7,completed
ACT-047576,ZFXYBJEY,Wilburn Farren,demo,2017-12-18,94,completed
ACT-047577,ZFXYBJEY,Wilburn Farren,email,2017-12-18,7,rescheduled
ACT-047578,ZFXYBJEY,Wilburn Farren,meeting,2017-12-21,68,completed
ACT-047579,NGTVHTFH,Boris Faz,demo,2017-12-24,70,cancelled
ACT-047580,NGTVHTFH,Boris Faz,email,2017-12-22,12,rescheduled
ACT-047581,NGTVHTFH,Boris Faz,meeting,2018-01-01,33,completed
ACT-047582,OHAARANW,Darcel Schlecht,call,2017-12-26,22,completed
ACT-047583,OHAARANW,Darcel Schlecht,meeting,2017-12-19,58,completed
ACT-047584,OHAARANW,Darcel Schlecht,email,2017-12-19,14,completed
ACT-047585,OHAARANW,Darcel Schlecht,follow_up,2017-12-23,4,completed
ACT-047586,OHAARANW,Darcel Schlecht,meeting,2017-12-28,17,completed
ACT-047587,OHAARANW,Darcel Schlecht,email,2017-12-25,14,completed
ACT-047588,6GBGF19R,Rosie Papadopoulos,demo,2017-12-23,52,completed
ACT-047589,6GBGF19R,Rosie Papadopoulos,email,2017-12-28,4,completed
ACT-047590,6GBGF19R,Rosie Papadopoulos,email,2017-12-23,7,no_answer
ACT-047591,6GBGF19R,Rosie Papadopoulos,email,2017-12-27,8,rescheduled
ACT-047592,6GBGF19R,Rosie Papadopoulos,email,2017-12-29,13,completed
ACT-047593,6GBGF19R,Rosie Papadopoulos,call,2017-12-19,22,completed
ACT-047594,6GBGF19R,Rosie Papadopoulos,meeting,2017-12-19,73,completed
ACT-047595,6GBGF19R,Rosie Papadopoulos,call,2017-12-21,34,completed
ACT-047596,6GBGF19R,Rosie Papadopoulos,call,2017-12-26,25,completed
ACT-047597,6GBGF19R,Rosie Papadopoulos,call,2017-12-25,11,completed
ACT-047598,5XADPM6R,Versie Hillebrand,email,2017-12-27,13,completed
ACT-047599,5XADPM6R,Versie Hillebrand,demo,2017-12-27,56,completed
ACT-047600,5XADPM6R,Versie Hillebrand,demo,2017-12-25,38,completed
ACT-047601,5XADPM6R,Versie Hillebrand,call,2017-12-23,28,completed
ACT-047602,5XADPM6R,Versie Hillebrand,meeting,2017-12-21,78,completed
ACT-047603,YZX90X8X,Wilburn Farren,email,2017-12-27,13,completed
ACT-047604,YZX90X8X,Wilburn Farren,email,2017-12-26,5,completed
ACT-047605,YZX90X8X,Wilburn Farren,email,2017-12-25,13,completed
ACT-047606,YZX90X8X,Wilburn Farren,call,2017-12-22,11,completed
ACT-047607,YZX90X8X,Wilburn Farren,demo,2017-12-19,31,cancelled
ACT-047608,YZX90X8X,Wilburn Farren,call,2017-12-19,26,rescheduled
ACT-047609,YZX90X8X,Wilburn Farren,meeting,2017-12-19,85,rescheduled
ACT-047610,YZX90X8X,Wilburn Farren,email,2017-12-21,7,completed
ACT-047611,YZX90X8X,Wilburn Farren,email,2017-12-21,2,completed
ACT-047612,CNL7PCYU,Donn Cantrell,meeting,2017-12-27,82,completed
ACT-047613,CNL7PCYU,Donn Cantrell,call,2017-12-23,40,no_answer
ACT-047614,HB740BLB,Hayden Neloms,call,2018-01-03,18,completed
ACT-047615,HB740BLB,Hayden Neloms,email,2018-01-03,3,completed
ACT-047616,HB740BLB,Hayden Neloms,email,2018-01-17,5,completed
ACT-047617,9M88QXFW,Rosie Papadopoulos,meeting,2017-12-23,19,no_answer
ACT-047618,9M88QXFW,Rosie Papadopoulos,call,2017-12-27,18,no_answer
ACT-047619,9M88QXFW,Rosie Papadopoulos,call,2017-12-27,13,completed
ACT-047620,9M88QXFW,Rosie Papadopoulos,email,2017-12-23,7,completed
ACT-047621,HCQK8NQ8,Wilburn Farren,email,2018-01-12,4,completed
ACT-047622,HCQK8NQ8,Wilburn Farren,email,2017-12-26,2,completed
ACT-047623,RDHTQLNI,Cassey Cress,call,2017-12-28,24,no_answer
ACT-047624,RDHTQLNI,Cassey Cress,email,2017-12-25,5,completed
ACT-047625,RDHTQLNI,Cassey Cress,call,2017-12-28,26,no_answer
ACT-047626,RDHTQLNI,Cassey Cress,meeting,2018-01-07,55,completed
ACT-047627,B50N6RL3,Gladys Colclough,meeting,2017-12-28,50,completed
ACT-047628,B50N6RL3,Gladys Colclough,call,2017-12-24,41,no_answer
ACT-047629,B50N6RL3,Gladys Colclough,email,2017-12-23,8,completed
ACT-047630,B50N6RL3,Gladys Colclough,call,2017-12-23,9,no_answer
ACT-047631,B50N6RL3,Gladys Colclough,meeting,2017-12-23,35,rescheduled
ACT-047632,B50N6RL3,Gladys Colclough,email,2017-12-21,3,completed
ACT-047633,B50N6RL3,Gladys Colclough,call,2017-12-25,20,completed
ACT-047634,HLXSEMXV,Kami Bicknell,demo,2017-12-26,55,cancelled
ACT-047635,HLXSEMXV,Kami Bicknell,email,2017-12-25,6,no_answer
ACT-047636,HLXSEMXV,Kami Bicknell,email,2017-12-27,11,completed
ACT-047637,HLXSEMXV,Kami Bicknell,email,2017-12-25,3,completed
ACT-047638,HLXSEMXV,Kami Bicknell,meeting,2017-12-21,88,completed
ACT-047639,HLXSEMXV,Kami Bicknell,email,2017-12-24,8,completed
ACT-047640,MPMG4JTY,Vicki Laflamme,call,2017-12-21,13,no_answer
ACT-047641,MPMG4JTY,Vicki Laflamme,email,2017-12-26,7,completed
ACT-047642,MPMG4JTY,Vicki Laflamme,email,2017-12-25,14,completed
ACT-047643,MPMG4JTY,Vicki Laflamme,email,2017-12-25,11,rescheduled
ACT-047644,MPMG4JTY,Vicki Laflamme,email,2017-12-25,5,completed
ACT-047645,MPMG4JTY,Vicki Laflamme,demo,2017-12-22,55,rescheduled
ACT-047646,MPMG4JTY,Vicki Laflamme,email,2017-12-24,3,rescheduled
ACT-047647,MPMG4JTY,Vicki Laflamme,email,2017-12-23,7,cancelled
ACT-047648,MPMG4JTY,Vicki Laflamme,email,2017-12-25,4,completed
ACT-047649,MPMG4JTY,Vicki Laflamme,meeting,2017-12-26,83,no_answer
ACT-047650,DB801ISB,Elease Gluck,email,2017-12-25,10,no_answer
ACT-047651,DB801ISB,Elease Gluck,email,2018-01-02,8,completed
ACT-047652,DB801ISB,Elease Gluck,call,2017-12-27,39,completed
ACT-047653,8QJHJXY0,Kary Hendrixson,meeting,2017-12-26,44,completed
ACT-047654,8QJHJXY0,Kary Hendrixson,meeting,2017-12-23,38,completed
ACT-047655,8QJHJXY0,Kary Hendrixson,call,2017-12-22,42,completed
ACT-047656,MSN4ZNU6,Violet Mclelland,call,2017-12-26,9,rescheduled
ACT-047657,MSN4ZNU6,Violet Mclelland,demo,2017-12-24,54,completed
ACT-047658,MSN4ZNU6,Violet Mclelland,call,2017-12-27,21,no_answer
ACT-047659,MSN4ZNU6,Violet Mclelland,call,2017-12-26,9,completed
ACT-047660,MSN4ZNU6,Violet Mclelland,email,2017-12-26,3,rescheduled
ACT-047661,MSN4ZNU6,Violet Mclelland,email,2017-12-26,4,completed
ACT-047662,3MXS2HRE,Cassey Cress,email,2017-12-30,14,cancelled
ACT-047663,3MXS2HRE,Cassey Cress,meeting,2017-12-26,84,no_answer
ACT-047664,3MXS2HRE,Cassey Cress,call,2017-12-23,39,completed
ACT-047665,3MXS2HRE,Cassey Cress,call,2017-12-27,25,cancelled
ACT-047666,3MXS2HRE,Cassey Cress,call,2017-12-23,7,completed
ACT-047667,3MXS2HRE,Cassey Cress,meeting,2017-12-29,24,completed
ACT-047668,3MXS2HRE,Cassey Cress,call,2017-12-26,38,completed
ACT-047669,3MXS2HRE,Cassey Cress,meeting,2017-12-25,86,no_answer
ACT-047670,3MXS2HRE,Cassey Cress,call,2017-12-25,37,completed
ACT-047671,3MXS2HRE,Cassey Cress,email,2017-12-25,8,completed
ACT-047672,3MXS2HRE,Cassey Cress,email,2017-12-26,2,completed
ACT-047673,1YBATFAY,James Ascencio,call,2017-12-24,22,completed
ACT-047674,1YBATFAY,James Ascencio,call,2017-12-24,20,completed
ACT-047675,1YBATFAY,James Ascencio,email,2017-12-24,4,completed
ACT-047676,1YBATFAY,James Ascencio,meeting,2017-12-25,88,completed
ACT-047677,1YBATFAY,James Ascencio,call,2017-12-25,33,rescheduled
ACT-047678,1YBATFAY,James Ascencio,call,2017-12-25,26,no_answer
ACT-047679,1YBATFAY,James Ascencio,email,2017-12-24,9,completed
ACT-047680,1YBATFAY,James Ascencio,email,2017-12-25,6,completed
ACT-047681,1YBATFAY,James Ascencio,meeting,2017-12-24,84,completed
ACT-047682,1YBATFAY,James Ascencio,email,2017-12-25,2,completed
ACT-047683,1YBATFAY,James Ascencio,email,2017-12-25,11,rescheduled
ACT-047684,1YBATFAY,James Ascencio,meeting,2017-12-25,32,completed
ACT-047685,2EBLR9N8,Lajuana Vencill,call,2017-12-25,9,completed
ACT-047686,2EBLR9N8,Lajuana Vencill,email,2017-12-24,7,no_answer
ACT-047687,2EBLR9N8,Lajuana Vencill,email,2017-12-24,10,completed
ACT-047688,2EBLR9N8,Lajuana Vencill,email,2017-12-24,13,completed
ACT-047689,2EBLR9N8,Lajuana Vencill,email,2017-12-24,6,completed
ACT-047690,VDGA4KXA,Violet Mclelland,call,2017-12-29,24,completed
ACT-047691,VDGA4KXA,Violet Mclelland,meeting,2017-12-26,18,completed
ACT-047692,VDGA4KXA,Violet Mclelland,email,2017-12-26,9,completed
ACT-047693,VDGA4KXA,Violet Mclelland,call,2017-12-25,38,completed
ACT-047694,VDGA4KXA,Violet Mclelland,email,2017-12-24,11,completed
ACT-047695,VDGA4KXA,Violet Mclelland,call,2017-12-28,8,completed
ACT-047696,VDGA4KXA,Violet Mclelland,demo,2017-12-24,107,completed
ACT-047697,VDGA4KXA,Violet Mclelland,meeting,2017-12-27,37,completed
ACT-047698,VDGA4KXA,Violet Mclelland,email,2017-12-26,11,completed
ACT-047699,VDGA4KXA,Violet Mclelland,email,2017-12-26,7,completed
ACT-047700,6WCNNK5J,Maureen Marcano,email,2017-12-26,12,rescheduled
ACT-047701,6WCNNK5J,Maureen Marcano,call,2017-12-27,26,no_answer
ACT-047702,6WCNNK5J,Maureen Marcano,meeting,2017-12-26,49,completed
ACT-047703,6WCNNK5J,Maureen Marcano,call,2017-12-26,31,completed
ACT-047704,6WCNNK5J,Maureen Marcano,meeting,2017-12-26,32,completed
ACT-047705,6WCNNK5J,Maureen Marcano,email,2017-12-27,5,rescheduled
ACT-047706,6WCNNK5J,Maureen Marcano,follow_up,2017-12-27,3,completed
ACT-047707,6WCNNK5J,Maureen Marcano,email,2017-12-27,11,no_answer
ACT-047708,6WCNNK5J,Maureen Marcano,email,2017-12-28,6,completed
ACT-047709,6WCNNK5J,Maureen Marcano,meeting,2017-12-26,69,completed
ACT-047710,6WCNNK5J,Maureen Marcano,meeting,2017-12-26,68,rescheduled
ACT-047711,6WCNNK5J,Maureen Marcano,call,2017-12-28,32,completed
ACT-047712,YJTQSZ9D,Gladys Colclough,call,2017-12-28,22,completed
ACT-047713,YJTQSZ9D,Gladys Colclough,email,2017-12-29,2,completed
ACT-047714,YJTQSZ9D,Gladys Colclough,meeting,2017-12-28,81,completed
ACT-047715,YJTQSZ9D,Gladys Colclough,meeting,2017-12-27,27,rescheduled
ACT-047716,YJTQSZ9D,Gladys Colclough,meeting,2017-12-28,17,completed
ACT-047717,YJTQSZ9D,Gladys Colclough,email,2017-12-27,6,rescheduled
ACT-047718,YJTQSZ9D,Gladys Colclough,meeting,2017-12-29,48,no_answer
ACT-047719,YJTQSZ9D,Gladys Colclough,email,2017-12-29,11,completed
ACT-047720,YJTQSZ9D,Gladys Colclough,email,2017-12-29,14,rescheduled
ACT-047721,YJTQSZ9D,Gladys Colclough,email,2017-12-29,10,completed
ACT-047722,YJTQSZ9D,Gladys Colclough,email,2017-12-27,3,completed
ACT-047723,YJTQSZ9D,Gladys Colclough,follow_up,2017-12-27,13,completed
ACT-047724,RB8GDYFY,Gladys Colclough,call,2017-12-27,13,completed
ACT-047725,RB8GDYFY,Gladys Colclough,call,2017-12-27,40,completed
ACT-047726,RB8GDYFY,Gladys Colclough,call,2017-12-28,6,completed
ACT-047727,RB8GDYFY,Gladys Colclough,call,2017-12-27,28,completed
ACT-047728,RB8GDYFY,Gladys Colclough,email,2017-12-28,14,completed
ACT-047729,RB8GDYFY,Gladys Colclough,call,2017-12-27,15,completed
ACT-047730,RB8GDYFY,Gladys Colclough,email,2017-12-28,11,completed
ACT-047731,6CWZFOHJ,Anna Snelling,email,2017-06-12,2,completed
ACT-047732,6CWZFOHJ,Anna Snelling,meeting,2017-06-11,59,completed
ACT-047733,6CWZFOHJ,Anna Snelling,email,2017-06-08,8,completed
ACT-047734,6CWZFOHJ,Anna Snelling,email,2017-06-08,3,cancelled
ACT-047735,3LCLVRVV,Anna Snelling,email,2017-06-03,3,completed
ACT-047736,3LCLVRVV,Anna Snelling,call,2017-06-03,9,completed
ACT-047737,3LCLVRVV,Anna Snelling,call,2017-06-06,26,completed
ACT-047738,YIU1B39V,Anna Snelling,call,2017-07-08,24,completed
ACT-047739,YIU1B39V,Anna Snelling,call,2017-07-07,36,no_answer
ACT-047740,YIU1B39V,Anna Snelling,call,2017-06-14,9,no_answer
ACT-047741,8E0VRCLW,Anna Snelling,email,2017-06-07,12,completed
ACT-047742,8E0VRCLW,Anna Snelling,email,2017-06-02,14,rescheduled
ACT-047743,G99CS23F,Anna Snelling,call,2017-06-30,15,completed
ACT-047744,G99CS23F,Anna Snelling,call,2017-06-05,14,rescheduled
ACT-047745,G99CS23F,Anna Snelling,email,2017-06-04,7,no_answer
ACT-047746,XRJ54GNR,Anna Snelling,call,2017-06-03,28,completed
ACT-047747,XRJ54GNR,Anna Snelling,meeting,2017-06-01,40,cancelled
ACT-047748,XRJ54GNR,Anna Snelling,email,2017-06-27,13,completed
ACT-047749,XRJ54GNR,Anna Snelling,meeting,2017-06-20,83,no_answer
ACT-047750,GR9S7VHI,Anna Snelling,email,2017-06-14,9,cancelled
ACT-047751,GR9S7VHI,Anna Snelling,email,2017-06-21,14,rescheduled
ACT-047752,GR9S7VHI,Anna Snelling,call,2017-06-18,10,cancelled
ACT-047753,GR9S7VHI,Anna Snelling,call,2017-06-02,22,completed
ACT-047754,Q9UWOC28,Anna Snelling,email,2017-07-17,2,rescheduled
ACT-047755,Q9UWOC28,Anna Snelling,email,2017-07-12,9,completed
ACT-047756,YL29KX3L,Anna Snelling,email,2017-06-25,7,rescheduled
ACT-047757,YL29KX3L,Anna Snelling,call,2017-06-23,17,completed
ACT-047758,OJDZN6UK,Anna Snelling,demo,2017-06-09,60,cancelled
ACT-047759,OJDZN6UK,Anna Snelling,email,2017-06-12,9,completed
ACT-047760,OM60BJ4S,Anna Snelling,email,2017-06-09,10,completed
ACT-047761,OM60BJ4S,Anna Snelling,email,2017-06-02,4,completed
ACT-047762,OM60BJ4S,Anna Snelling,email,2017-06-10,2,completed
ACT-047763,9PDR4X2R,Anna Snelling,email,2017-06-01,11,completed
ACT-047764,9PDR4X2R,Anna Snelling,email,2017-06-17,2,completed
ACT-047765,9PDR4X2R,Anna Snelling,email,2017-06-06,7,rescheduled
ACT-047766,9P9ISECL,Anna Snelling,email,2017-06-19,11,no_answer
ACT-047767,9P9ISECL,Anna Snelling,email,2017-07-21,4,completed
ACT-047768,9P9ISECL,Anna Snelling,call,2017-07-22,17,completed
ACT-047769,0D8Y5JA0,Anna Snelling,email,2017-06-22,3,completed
ACT-047770,0D8Y5JA0,Anna Snelling,email,2017-06-12,4,rescheduled
ACT-047771,0D8Y5JA0,Anna Snelling,call,2017-06-08,17,rescheduled
ACT-047772,GNN53C6D,Anna Snelling,email,2017-07-09,3,completed
ACT-047773,GNN53C6D,Anna Snelling,follow_up,2017-07-11,18,completed
ACT-047774,GNN53C6D,Anna Snelling,call,2017-06-03,42,rescheduled
ACT-047775,6KHIXTAD,Anna Snelling,email,2017-07-10,4,rescheduled
ACT-047776,5C59O9GU,Anna Snelling,email,2017-07-19,9,completed
ACT-047777,5C59O9GU,Anna Snelling,email,2017-06-11,14,completed
ACT-047778,5C59O9GU,Anna Snelling,meeting,2017-07-07,19,completed
ACT-047779,5C59O9GU,Anna Snelling,call,2017-06-28,11,completed
ACT-047780,ZQRBJVZF,Anna Snelling,call,2017-06-15,35,completed
ACT-047781,I93XL6Q9,Anna Snelling,call,2017-06-09,30,completed
ACT-047782,UMD1BA4S,Anna Snelling,meeting,2017-06-01,51,completed
ACT-047783,UMD1BA4S,Anna Snelling,email,2017-06-18,8,completed
ACT-047784,E6DGJSDW,Anna Snelling,email,2017-07-22,2,completed
ACT-047785,E6DGJSDW,Anna Snelling,email,2017-07-22,7,completed
ACT-047786,E6DGJSDW,Anna Snelling,email,2017-06-26,3,no_answer
ACT-047787,E6DGJSDW,Anna Snelling,call,2017-07-05,16,cancelled
ACT-047788,JHNDPI2N,Anna Snelling,meeting,2017-07-03,44,cancelled
ACT-047789,JHNDPI2N,Anna Snelling,email,2017-06-06,3,completed
ACT-047790,JHNDPI2N,Anna Snelling,call,2017-07-04,44,completed
ACT-047791,JHNDPI2N,Anna Snelling,call,2017-06-21,33,completed
ACT-047792,GI94RTL5,Anna Snelling,email,2017-07-17,2,cancelled
ACT-047793,GI94RTL5,Anna Snelling,email,2017-06-21,7,completed
ACT-047794,GI94RTL5,Anna Snelling,demo,2017-07-18,96,completed
ACT-047795,10ALJD82,Anna Snelling,email,2017-06-12,9,no_answer
ACT-047796,10ALJD82,Anna Snelling,email,2017-06-24,5,completed
ACT-047797,Z89NKUC7,Anna Snelling,email,2017-06-20,5,no_answer
ACT-047798,Z89NKUC7,Anna Snelling,follow_up,2017-06-25,4,completed
ACT-047799,Z89NKUC7,Anna Snelling,email,2017-06-14,7,completed
ACT-047800,Z89NKUC7,Anna Snelling,email,2017-06-24,10,no_answer
ACT-047801,47P0HBNM,Anna Snelling,call,2017-06-06,43,completed
ACT-047802,47P0HBNM,Anna Snelling,email,2017-06-20,10,completed
